"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"4013141-00","","小田商店街入口","","33.226837","130.142734","4013141-00","","0","4013141","",""
"4013140-00","","古賀小児科前","","33.225606","130.14489","4013140-00","","0","4013140","",""
"4013126-00","","江北小学校前","","33.214367","130.158569","4013126-00","","0","4013126","",""
"4013127-10","","幼児教育センター(1)","","33.216361","130.16033","4013127-10","","0","4013127","",""
"4013151-00","","山口駅前(南口)","","33.218605","130.160693","4013151-00","","0","4013151","",""
"4013135-01","","杵島商校前(1)","","33.21778","130.137339","4013135-01","","0","4013135","",""
"4013136-00","","観音下","","33.218782","130.136487","4013136-00","","0","4013136","",""
"4013137-00","","天子社","","33.223467","130.135346","4013137-00","","0","4013137","",""
"4013138-00","","上区","","33.226365","130.136076","4013138-00","","0","4013138","",""
"4013139-00","","岩屋団地","","33.230487","130.137805","4013139-00","","0","4013139","",""
"4013149-00","","ＳＵＭＣＯ前","","33.232028","130.140977","4013149-00","","0","4013149","",""
"4013150-00","","日の出町","","33.231216","130.144382","4013150-00","","0","4013150","",""
"4013127-20","","幼児教育センター(2)","","33.216289","130.16081","4013127-20","","0","4013127","",""
"4013128-00","","イオン江北店","","33.216854","130.162279","4013128-00","","0","4013128","",""
"4003001-05","","鹿島バスセンター 5番のりば","","33.114117","130.096778","4003001-05","","0","4003001","",""
"4022251-00","","幸通り","","33.108855","130.096163","4022251-00","","0","4022251","",""
"4022252-00","","道場前","","33.107052","130.095486","4022252-00","","0","4022252","",""
"4022253-00","","鹿島小学校前","","33.103838","130.09493","4022253-00","","0","4022253","",""
"4022254-00","","体育館前","","33.10184","130.093646","4022254-00","","0","4022254","",""
"4022255-20","","西部中学校前(2)","","33.098523","130.093354","4022255-20","","0","4022255","",""
"4022259-00","","辻宿","","33.094189","130.093062","4022259-00","","0","4022259","",""
"4022260-00","","農協前","","33.093258","130.091428","4022260-00","","0","4022260","",""
"4022261-20","","川原入口(2)","","33.091477","130.088273","4022261-20","","0","4022261","",""
"4022262-20","","大井手(2)","","33.088656","130.082949","4022262-20","","0","4022262","",""
"4022263-00","","大木庭入口","","33.086041","130.077976","4022263-00","","0","4022263","",""
"4022264-00","","大木庭","","33.084556","130.074646","4022264-00","","0","4022264","",""
"4022265-00","","高仙寺","","33.083466","130.071802","4022265-00","","0","4022265","",""
"4022266-20","","三河内(2)","","33.078038","130.06745","4022266-20","","0","4022266","",""
"4022267-00","","三獄神社前","","33.076861","130.066741","4022267-00","","0","4022267","",""
"4022268-00","","東木庭","","33.074414","130.065626","4022268-00","","0","4022268","",""
"4022269-00","","山下入口","","33.069714","130.063146","4022269-00","","0","4022269","",""
"4022270-00","","山下","","33.066078","130.060924","4022270-00","","0","4022270","",""
"4022271-00","","平原","","33.061766","130.057833","4022271-00","","0","4022271","",""
"4022272-00","","掛橋入口","","33.060956","130.057179","4022272-00","","0","4022272","",""
"4022273-00","","早の瀬","","33.054891","130.051646","4022273-00","","0","4022273","",""
"4022274-00","","大野","","33.041737","130.044807","4022274-00","","0","4022274","",""
"4022266-10","","三河内(1)","","33.078141","130.067243","4022266-10","","0","4022266","",""
"4022262-10","","大井手(1)","","33.088797","130.083155","4022262-10","","0","4022262","",""
"4022261-10","","川原入口(1)","","33.092051","130.088574","4022261-10","","0","4022261","",""
"4022255-10","","西部中学校前(1)","","33.098542","130.093192","4022255-10","","0","4022255","",""
"4022281-00","","貝瀬","","33.07272","130.068384","4022281-00","","0","4022281","",""
"4022282-00","","土穴","","33.064828","130.070434","4022282-00","","0","4022282","",""
"4022283-00","","本城入口","","33.058138","130.0704","4022283-00","","0","4022283","",""
"4022284-00","","本城","","33.052594","130.071266","4022284-00","","0","4022284","",""
"4022285-00","","尾崎","","33.048567","130.069289","4022285-00","","0","4022285","",""
"4003014-00","","東山公園入口","","33.074433","130.10938","4003014-00","","0","4003014","",""
"4003015-00","","鮒越入口","","33.072628","130.109077","4003015-00","","0","4003015","",""
"4003016-00","","公民分館前","","33.068802","130.108959","4003016-00","","0","4003016","",""
"4003017-00","","上古枝","","33.064977","130.108088","4003017-00","","0","4003017","",""
"4003018-00","","中尾","","33.05728","130.108483","4003018-00","","0","4003018","",""
"4003019-00","","永田","","33.054215","130.109569","4003019-00","","0","4003019","",""
"4003020-00","","上中尾","","33.050154","130.110928","4003020-00","","0","4003020","",""
"4003021-00","","藤の瀬","","33.040158","130.112786","4003021-00","","0","4003021","",""
"4003022-00","","日当山","","33.0361","130.110007","4003022-00","","0","4003022","",""
"4003023-00","","小畑","","33.033602","130.108907","4003023-00","","0","4003023","",""
"4003024-00","","赤岩","","33.029669","130.104349","4003024-00","","0","4003024","",""
"4003025-00","","奥山","","33.024555","130.098663","4003025-00","","0","4003025","",""
"4031345-00","","温泉楼門","","33.196553","130.014858","4031345-00","","0","4031345","",""
"4031347-00","","新武雄病院前","","33.197756","130.034369","4031347-00","","0","4031347","",""
"4031348-00","","アクロスプラザ","","33.198338","130.033252","4031348-00","","0","4031348","",""
"3116702-03","","甘久西(3)","","33.201707","130.030641","3116702-03","","0","3116702","",""
"4031349-00","","武雄中学校裏","","33.201833","130.026388","4031349-00","","0","4031349","",""
"4031350-00","","Ａコープ川良前","","33.202539","130.024437","4031350-00","","0","4031350","",""
"4031351-00","","鳥居前","","33.205951","130.025143","4031351-00","","0","4031351","",""
"4031352-00","","中野住宅入口","","33.208821","130.028064","4031352-00","","0","4031352","",""
"4031353-00","","八幡神社前","","33.2117","130.028994","4031353-00","","0","4031353","",""
"4031354-00","","中野","","33.215735","130.028694","4031354-00","","0","4031354","",""
"4031355-00","","黒尾","","33.2189","130.027981","4031355-00","","0","4031355","",""
"4031356-20","","中野入口(2)","","33.221039","130.027815","4031356-20","","0","4031356","",""
"3116709-20","","善福寺入口(2)","","33.221356","130.028818","3116709-20","","0","3116709","",""
"3116708-00","","小原","","33.21715","130.035452","3116708-00","","0","3116708","",""
"3116707-00","","朝日小学校前","","33.213941","130.039783","3116707-00","","0","3116707","",""
"3116706-00","","高橋宿","","33.211689","130.042088","3116706-00","","0","3116706","",""
"3117744-03","","鳴瀬分道(3)","","33.209737","130.045255","3117744-03","","0","3117744","",""
"4031357-00","","二俣","","33.204683","130.049389","4031357-00","","0","4031357","",""
"4031358-00","","鳴瀬","","33.201725","130.054292","4031358-00","","0","4031358","",""
"4031359-00","","釈迦寺","","33.196111","130.056282","4031359-00","","0","4031359","",""
"4031360-00","","片白","","33.191733","130.056611","4031360-00","","0","4031360","",""
"4031361-00","","南片白","","33.188223","130.056358","4031361-00","","0","4031361","",""
"4031362-00","","橘農協前","","33.184633","130.055351","4031362-00","","0","4031362","",""
"4031363-00","","納手","","33.185168","130.046652","4031363-00","","0","4031363","",""
"4031364-10","","野間峠(1)","","33.18712","130.029248","4031364-10","","0","4031364","",""
"4030344-10","","文化会館前(1)","","33.192452","130.024916","4030344-10","","0","4030344","",""
"4030344-20","","文化会館前(2)","","33.192082","130.02462","4030344-20","","0","4030344","",""
"4031364-20","","野間峠(2)","","33.187168","130.030344","4031364-20","","0","4031364","",""
"3116709-10","","善福寺入口(1)","","33.2214","130.028394","3116709-10","","0","3116709","",""
"4031356-10","","中野入口(1)","","33.221198","130.027988","4031356-10","","0","4031356","",""
"4032369-00","","小楠","","33.199187","130.025266","4032369-00","","0","4032369","",""
"4032370-00","","川良東","","33.203644","130.021606","4032370-00","","0","4032370","",""
"4032371-10","","円応寺馬場(1)","","33.204812","130.018379","4032371-10","","0","4032371","",""
"4032372-00","","赤穂山","","33.216092","130.001025","4032372-00","","0","4032372","",""
"4032373-00","","本谷入口","","33.215237","129.99454","4032373-00","","0","4032373","",""
"4032374-00","","一軒茶屋","","33.214687","129.98318","4032374-00","","0","4032374","",""
"4032375-00","","長谷入口","","33.215406","129.980131","4032375-00","","0","4032375","",""
"4032376-00","","宇土谷","","33.218189","129.977747","4032376-00","","0","4032376","",""
"4032377-00","","上古賀","","33.220914","129.976281","4032377-00","","0","4032377","",""
"4032378-00","","馬場","","33.227013","129.972295","4032378-00","","0","4032378","",""
"4032379-00","","黒牟田入口","","33.231385","129.969819","4032379-00","","0","4032379","",""
"4032380-00","","松尾","","33.235336","129.968643","4032380-00","","0","4032380","",""
"4032381-00","","馬渡公民館前","","33.241006","129.971414","4032381-00","","0","4032381","",""
"4032382-00","","武雄北中学校前","","33.242013","129.975587","4032382-00","","0","4032382","",""
"4032383-00","","山中公民館前","","33.244514","129.978652","4032383-00","","0","4032383","",""
"3116722-20","","若木公民館前(2)","","33.254302","129.991168","3116722-20","","0","3116722","",""
"4032384-00","","柿田代公民館前","","33.2409","129.967549","4032384-00","","0","4032384","",""
"4032385-00","","多々良入口","","33.236815","129.966957","4032385-00","","0","4032385","",""
"4032386-00","","亀の甲","","33.232016","129.966467","4032386-00","","0","4032386","",""
"4032387-00","","病院前","","33.229891","129.964346","4032387-00","","0","4032387","",""
"4032388-00","","梅の原","","33.226338","129.963966","4032388-00","","0","4032388","",""
"4032389-00","","海正原","","33.217672","129.962867","4032389-00","","0","4032389","",""
"4032390-00","","鯰渕","","33.212922","129.964934","4032390-00","","0","4032390","",""
"4032391-00","","森の木公民館前","","33.212187","129.973005","4032391-00","","0","4032391","",""
"4032368-00","","水道公園前","","33.201054","130.024411","4032368-00","","0","4032368","",""
"4033392-20","","高木眼科前(2)","","33.111475","130.091699","4033392-20","","0","4033392","",""
"4033393-20","","御神松(2)","","33.111907","130.088785","4033393-20","","0","4033393","",""
"4033397-00","","ララベル","","33.097637","130.101816","4033397-00","","0","4033397","",""
"4022258-00","","行成","","33.097343","130.098578","4022258-00","","0","4022258","",""
"4033396-10","","どんとこい前(1)","","33.096992","130.093878","4033396-10","","0","4033396","",""
"4033393-10","","御神松(1)","","33.112016","130.08859","4033393-10","","0","4033393","",""
"4033392-10","","高木眼科前(1)","","33.111494","130.092026","4033392-10","","0","4033392","",""
"4033396-20","","どんとこい前(2)","","33.096933","130.094044","4033396-20","","0","4033396","",""
"0000007-01","","たけお競輪場","","33.184988","130.023968","0000007-01","","0","0000007","",""
"4026297-00","","白岩運動公園前","","33.190696","130.027604","4026297-00","","0","4026297","",""
"4030343-30","","青陵中学校前(3)","","33.19252","130.02966","4030343-30","","0","4030343","",""
"4026296-00","","武雄温泉駅南口","","33.196264","130.023527","4026296-00","","0","4026296","",""
"5001110-10","","枯木塔(1)","","33.185888","130.01326","5001110-10","","0","5001110","",""
"5001111-10","","御船山楽園(1)","","33.18083","130.01572","5001111-10","","0","5001111","",""
"5001112-10","","寺の下(1)","","33.16846","130.01825","5001112-10","","0","5001112","",""
"5001113-10","","肥前西光寺(1)","","33.16572","130.00794","5001113-10","","0","5001113","",""
"5001114-10","","亀水(1)","","33.16348","130.00356","5001114-10","","0","5001114","",""
"5001115-10","","東川登(1)","","33.16263","130.00203","5001115-10","","0","5001115","",""
"5001116-10","","亀屋(1)","","33.1572","129.99821","5001116-10","","0","5001116","",""
"5001117-10","","袴野(1)","","33.14966","129.99483","5001117-10","","0","5001117","",""
"5001118-10","","天竜庵(1)","","33.14432","129.99109","5001118-10","","0","5001118","",""
"5001134-10","","湯野田(1)","","33.09296","129.97652","5001134-10","","0","5001134","",""
"5001135-10","","大野原口(1)","","33.08496","129.97373","5001135-10","","0","5001135","",""
"5001136-01","","平野橋(1)","","33.08152","129.97127","5001136-01","","0","5001136","",""
"5001137-10","","平野道(1)","","33.07841","129.96677","5001137-10","","0","5001137","",""
"5001138-10","","柱松(1)","","33.0737499","129.96143","5001138-10","","0","5001138","",""
"5001139-10","","関所跡(1)","","33.06859","129.96336","5001139-10","","0","5001139","",""
"5001140-10","","俵坂(1)","","33.06213","129.95992","5001140-10","","0","5001140","",""
"5001141-10","","坂本郷(1)","","33.05985","129.9533999","5001141-10","","0","5001141","",""
"5001142-10","","高吉(1)","","33.05933","129.94835","5001142-10","","0","5001142","",""
